ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.android.chrome	p.android.settings	p.android.externalstorage	p.system	p.android.gm	p.browser.provider	p.katana	p.android.vending	p.notifier	p.android.gms	p.process.gapps	p.simulator	p.android.defcontainer	p.olauncher	p.google	p.inputmethod.latin	p.dogalize	p.gms.persistent
2018-05-05 11:48:00	8630330696303481495	1.00000	13.01038	13.87135	14.45197	6.93070	11.26132	10.42152	12.22021	45.60477	61.27414	47.45889	61.92963	48.37828	44.14146	49.41188	22.12211	50.91949	70.13535	20.34617	83.65850	17.93165
2018-05-05 11:49:00	359043379931766395	1.00000	12.59354	11.73430	10.90585	10.43050	11.39896	14.85205	11.67787	48.51820	54.56118	50.40112	73.76596	83.98759	64.52136	84.96305	22.71832	47.29463	9.77369	81.28922	15.88314	54.17803
2018-05-05 11:50:00	3590433799317661750	0.00000	15.29025	14.33493	10.61683	15.03557	12.64356	15.32385	9.88553	43.93944	57.77951	54.22818	50.12850	58.08021	1.49252	47.50592	7.11608	7.52023	19.40563	44.74610	18.56832	30.04292
2018-05-05 11:51:00	3590433799317661990	1.00000	15.00950	15.31355	12.21799	10.69816	10.29184	18.11856	10.33485	38.13309	44.87607	50.88541	74.84366	42.67369	44.28424	29.46954	86.68110	65.17266	23.10406	80.80910	38.72348	87.99633
2018-05-05 11:52:00	359043379931766775	0.00000	15.24201	13.74720	12.95938	11.33108	14.30005	15.04355	9.61823	37.23918	35.96952	67.91955	58.37381	56.12351	24.23570	71.97333	55.28000	97.77331	29.68110	13.91212	46.34788	12.79695
2018-05-05 11:53:00	359043379931766908	1.00000	14.97906	8.62342	18.25555	9.86543	10.99407	9.55914	13.96926	49.28980	56.62974	59.35050	56.86143	25.00606	26.64792	35.95541	42.42255	36.25593	39.80319	2.33423	3.24943	65.37925
2018-05-05 11:54:00	3590433799317662014	1.00000	9.81243	7.67838	13.66714	16.15779	10.30860	14.08845	9.80839	38.18482	50.83941	83.23621	65.62937	44.55257	16.87424	87.57920	5.50890	53.29680	2.22921	70.29387	42.38055	44.77256
2018-05-05 11:55:00	8630330696303481446	1.00000	14.63145	9.32591	11.75173	11.17585	10.56115	14.95448	10.03394	40.83607	62.24075	35.49079	47.64538	51.78781	81.41952	45.31025	53.25887	72.40767	96.67793	90.39144	78.42686	26.65270
2018-05-05 11:56:00	3590433799317661388	1.00000	13.68479	7.87785	13.04370	10.98844	12.36066	13.53107	13.67299	53.84240	60.88643	34.29605	50.62382	31.32546	51.23845	23.16873	6.59857	90.67427	39.58862	77.68693	99.01032	57.69636
2018-05-05 11:57:00	8630330696303481487	1.00000	12.31199	8.21453	15.24467	12.79531	10.21127	14.21252	14.66388	41.93860	44.15887	41.66652	73.80663	62.91691	29.56070	79.25504	83.80317	84.82316	21.57261	7.53478	72.51163	61.36360
2018-05-05 11:58:00	8630330696303481131	0.00000	11.29762	13.55913	9.05017	12.64639	13.45395	11.96274	14.11852	39.26261	68.46957	42.42117	61.91607	56.37554	44.75891	0.56470	83.47498	85.90527	53.76596	41.06690	12.50295	51.39381
2018-05-05 11:59:00	359043379931766049	1.00000	12.09858	11.85709	11.73953	8.99275	9.58127	12.16719	10.47163	58.18533	53.50587	55.99291	70.28106	46.62472	88.05021	69.09781	25.22706	2.68436	71.98489	53.19651	51.56938	31.05947
2018-05-05 12:00:00	3590433799317661636	1.00000	9.79085	12.66659	11.59648	12.56975	10.53875	13.65107	10.58339	36.50203	59.10768	19.14323	55.38837	42.01441	45.61112	47.71756	55.28503	6.33237	96.67419	67.64595	71.73349	25.65171
2018-05-05 12:01:00	359043379931766965	1.00000	12.28590	7.38120	10.79162	13.10038	11.02844	14.34061	9.28354	57.01128	41.32721	39.40871	60.43869	48.13712	91.94971	71.30640	35.91628	40.94959	30.24220	98.17242	88.58458	42.83836
2018-05-05 12:02:00	863033069630348701	1.00000	14.34430	8.39051	13.92019	9.40275	7.52075	14.25231	14.96749	46.53483	29.79499	49.48924	53.98731	59.87960	7.16059	52.88669	32.89307	65.82770	62.56687	10.44492	3.49843	47.94099
2018-05-05 12:03:00	8630330696303481263	0.00000	15.73616	10.92239	13.12219	9.04353	10.97877	14.77627	10.60999	72.65534	42.63952	63.48843	60.79708	46.94780	45.50400	34.92541	89.40929	72.33439	51.62514	52.69075	77.06087	43.57193
2018-05-05 12:04:00	863033069630348917	1.00000	13.15878	9.95193	15.46274	10.90040	8.34852	13.22075	13.58580	52.54180	60.48556	46.55698	40.13350	16.21084	79.84970	15.14443	86.18064	52.01570	97.04825	72.73411	81.59590	83.88212
2018-05-05 12:05:00	359043379931766072	1.00000	14.77205	9.41874	7.74842	12.51120	6.32532	12.11766	9.68430	77.39737	47.83327	70.42567	54.89358	39.66566	5.89321	43.46635	7.41942	60.46777	6.26218	68.40830	81.27704	8.55610
2018-05-05 12:06:00	863033069630348131	1.00000	14.48962	7.65528	7.47602	10.80622	12.38498	12.22485	12.45426	52.16355	34.75460	22.42145	60.62571	54.55307	26.70291	84.18449	32.80307	63.43757	90.77371	32.01919	26.18558	1.23681
2018-05-05 12:07:00	863033069630348255	1.00000	10.94718	12.45221	12.42481	13.83340	9.65913	13.47942	10.98773	53.41977	42.47607	36.63517	57.54078	51.67248	29.91261	83.45079	1.23578	52.02994	85.54299	82.36353	94.84951	19.57331
2018-05-05 12:08:00	359043379931766544	1.00000	13.35939	9.51269	7.01304	11.61672	9.92846	12.10123	10.36994	30.12034	55.98893	48.32212	73.04658	45.67765	76.53417	59.43953	47.65284	86.53190	50.10692	65.29433	93.52765	15.74704
2018-05-05 12:09:00	359043379931766403	0.00000	15.88123	11.97857	11.44462	12.35941	15.60020	13.07296	9.66851	69.71803	64.03045	55.50889	58.56615	61.70036	79.03659	25.55810	42.39608	79.07380	34.80726	13.75211	38.60159	3.72299
2018-05-05 12:10:00	3590433799317661305	1.00000	15.15944	13.58672	7.65583	12.75802	6.47879	11.96089	9.37660	62.55624	60.31632	29.73518	67.93759	34.32959	35.15684	98.66711	60.20132	73.59775	24.27683	25.26847	87.15669	91.67443
2018-05-05 12:11:00	3590433799317662253	1.00000	13.23206	8.51048	8.40798	14.62536	8.47200	9.40498	10.68470	23.31434	47.34771	47.24003	44.57359	53.09780	43.08161	5.84817	78.55283	34.19091	57.21365	69.21701	16.65404	54.34652
2018-05-05 12:12:00	359043379931766999	1.00000	12.79395	9.47937	10.54575	12.75143	11.61515	16.03827	10.76302	51.81804	60.89072	61.50882	47.09637	37.02948	27.30459	42.58371	33.47574	83.82488	11.73569	34.45067	1.82302	48.43501
2018-05-05 12:13:00	8630330696303481370	0.00000	14.03015	10.49645	8.19643	14.97432	11.72307	12.62386	10.84202	12.82609	57.49663	45.59891	68.84709	36.06890	95.57003	41.94720	73.12915	45.02614	20.86777	40.93740	64.62243	70.81308
2018-05-05 12:14:00	359043379931766452	1.00000	12.87903	7.11984	12.34670	11.94700	12.32923	13.73257	11.54580	61.83103	51.71688	56.59017	50.83039	62.28815	38.45937	9.37056	82.91824	54.19042	39.69547	40.94012	47.15531	97.88165
2018-05-05 12:15:00	359043379931766411	1.00000	14.20252	6.87582	11.34027	14.97258	11.36419	12.97452	10.52772	72.02985	34.56184	26.74451	48.13957	34.14603	36.51918	82.06921	48.97428	75.62390	85.90172	68.00464	43.03284	74.30423
2018-05-05 12:16:00	863033069630348057	0.00000	15.28088	10.99727	11.49911	9.35090	14.15668	10.83685	9.71617	56.72680	74.12617	61.27075	52.82294	66.38256	32.20914	35.70251	60.11287	49.01367	89.71007	15.63487	67.47599	92.72071
2018-05-05 12:17:00	8630330696303482287	0.00000	8.18438	14.87280	11.64913	12.11392	12.65479	12.75021	14.84174	79.80916	36.22205	58.51631	45.97993	41.65398	31.19020	92.49193	30.47311	73.45345	64.23104	12.05234	91.70456	33.85998
2018-05-05 12:18:00	359043379931766627	0.00000	14.88669	13.54448	10.77043	11.54703	13.53978	13.24429	10.11322	53.24655	48.00942	57.42993	62.99089	70.98493	53.44101	53.89768	75.81621	56.16975	10.49524	14.93648	4.43144	77.08067
2018-05-05 12:19:00	8630330696303482154	0.00000	11.52577	10.43029	10.03797	13.57736	6.16841	14.35798	7.77580	21.05086	33.83326	47.84620	57.07664	45.51673	67.35676	5.55572	58.70071	36.47155	66.58177	58.58972	22.55617	33.25223
2018-05-05 12:20:00	8630330696303481305	1.00000	11.57215	9.22861	12.94467	11.67557	8.22289	11.97867	12.84419	50.62011	39.99578	35.13250	44.20052	64.47444	62.86690	64.53030	84.22985	68.47902	39.85977	33.04741	79.77727	76.61824
2018-05-05 12:21:00	8630330696303481826	1.00000	12.49849	14.24985	6.93914	9.10267	10.90116	15.58849	9.81941	54.70629	45.81122	37.59930	53.20273	44.78145	49.29477	30.44903	49.15552	74.87801	62.97892	89.55429	79.18700	69.96194
2018-05-05 12:22:00	359043379931766700	1.00000	11.53712	9.86756	10.89857	9.74627	10.20849	16.56226	10.24913	71.18604	57.95088	65.37091	84.38074	43.34720	86.75904	66.04780	66.98406	64.09190	33.03936	21.96600	8.22832	19.58865
2018-05-05 12:23:00	863033069630348388	1.00000	15.17428	7.23815	16.23165	10.59668	8.91631	16.11069	16.85797	48.41267	79.36896	66.43424	31.12016	60.41500	57.33605	68.86487	67.76286	70.91648	51.74573	13.75730	10.07779	20.83566
2018-05-05 12:24:00	3590433799317661941	1.00000	10.51911	7.17932	13.44320	18.06964	9.16874	12.93083	9.28803	59.40759	46.01012	59.66021	62.72340	54.08711	47.48399	91.56938	67.73788	42.25999	71.72389	30.52585	37.94816	59.38603
2018-05-05 12:25:00	359043379931766528	0.00000	12.53993	11.84415	8.95843	13.99543	12.44771	13.94247	12.48084	48.46082	50.61400	65.01955	70.27511	48.80994	10.42021	88.61175	11.29498	8.22464	10.73171	97.66170	23.75886	23.55623
2018-05-05 12:26:00	3590433799317661982	1.00000	15.05274	12.88216	13.32552	6.41752	8.99937	11.81822	11.03166	75.31206	36.83922	51.21050	56.61622	41.03815	76.60882	43.71381	90.01477	79.93672	81.30857	54.53183	4.87041	97.10497
2018-05-05 12:27:00	863033069630348040	1.00000	11.82453	10.19920	13.86222	13.66687	10.74918	15.28036	12.28307	25.97367	41.11121	45.29308	56.60472	54.62791	85.46124	99.56693	23.73732	96.41331	73.52687	9.70892	84.55254	71.62321
2018-05-05 12:28:00	3590433799317661362	1.00000	14.43503	9.92047	15.93980	7.91282	8.33005	11.97161	14.70596	44.75608	50.81122	37.74263	63.70006	57.69684	73.63332	19.80805	84.30423	89.01504	94.11855	24.26243	50.09135	80.42979
2018-05-05 12:29:00	3590433799317662360	0.00000	8.56038	12.73650	9.77128	15.74450	11.38572	13.82799	13.19160	62.02199	47.22491	34.73536	42.38141	57.59722	66.11075	19.50238	26.62286	84.53747	18.50914	50.91646	53.58580	72.28890
2018-05-05 12:30:00	863033069630348743	1.00000	11.80548	8.13232	10.78084	16.74484	14.41053	12.21005	9.53465	39.17082	45.70305	64.76690	58.37390	36.32647	91.79788	70.98474	64.56963	25.56929	10.45182	23.50973	62.83460	70.39726
2018-05-05 12:31:00	359043379931766098	1.00000	10.87541	12.94354	13.40137	15.50331	12.47505	14.02325	7.23116	49.21347	53.91045	60.71221	77.04305	54.71691	86.05600	24.80289	51.63304	65.75768	10.44309	61.83509	82.38458	34.51584
2018-05-05 12:32:00	863033069630348404	1.00000	15.70358	12.33809	10.31855	7.44810	10.72561	12.31315	8.81253	30.61850	72.42561	70.81440	55.53550	55.07930	55.73490	20.81830	21.66647	3.08178	52.53908	25.82576	22.21579	6.47906
2018-05-05 12:33:00	8630330696303482261	1.00000	11.33351	15.18763	10.19860	11.13445	10.12617	14.44188	9.19327	54.94831	58.74672	45.90827	52.33591	17.95835	55.71080	64.48341	15.73961	17.65330	24.39764	82.46546	14.17834	99.83376
2018-05-05 12:34:00	8630330696303482147	1.00000	11.86137	7.73276	14.69004	11.87965	9.24893	13.08149	14.32675	68.04335	49.84262	42.10558	74.56136	58.01077	23.18635	30.79116	31.03452	63.18423	40.53360	73.02358	41.67736	63.69538
2018-05-05 12:35:00	8630330696303481495	1.00000	15.60019	11.49069	14.41169	8.22522	11.65992	13.51728	12.90458	45.36588	41.13652	30.31466	45.63406	63.22753	17.06603	5.00357	77.40221	17.86289	37.51107	15.11814	9.11133	41.77300
2018-05-05 12:36:00	3590433799317661933	0.00000	14.45736	14.58048	9.96222	12.72550	12.39996	13.38861	8.81373	59.28515	65.76810	21.09339	74.92212	43.51847	34.83469	20.38454	53.81968	70.59777	10.20210	28.91742	35.98067	14.09765
2018-05-05 12:37:00	3590433799317661859	0.00000	13.66989	9.37448	7.99693	11.85229	9.94272	15.95964	9.60439	58.86182	62.85217	39.56362	41.55062	35.51995	56.65825	26.99270	68.17299	57.16012	10.06973	51.29462	22.48003	30.07869
2018-05-05 12:38:00	3590433799317661370	1.00000	14.77242	13.16722	13.77701	5.14327	7.67275	11.72650	12.17868	47.97765	65.17007	67.48494	76.72794	42.83886	28.06439	19.00441	21.13044	93.30766	85.81923	89.08854	26.35041	36.63879
2018-05-05 12:39:00	8630330696303481792	1.00000	16.01782	9.90224	9.59852	15.42654	12.92222	11.00994	10.63445	59.34917	60.32964	42.59267	45.62883	59.01076	95.31873	88.33991	0.14489	10.65078	40.45824	98.06859	18.23650	49.52186
2018-05-05 12:40:00	8630330696303481396	0.00000	13.62959	9.69734	19.25214	9.30681	6.13837	12.58428	17.67395	59.92163	65.08441	42.27955	54.16062	83.70544	80.21513	81.41661	76.60272	12.82318	50.30872	21.47398	28.19244	58.39198
2018-05-05 12:41:00	863033069630348735	1.00000	12.90336	6.25296	7.20442	14.56404	11.99867	12.13913	9.70818	54.24759	29.99976	38.95765	63.21022	53.46128	20.06667	5.51444	60.67467	88.68829	22.40753	73.34040	20.61286	59.25111
2018-05-05 12:42:00	8630330696303482352	1.00000	11.33987	8.84563	14.79522	10.89586	4.88356	12.24277	15.33703	48.44580	33.34100	58.47254	52.19149	28.93766	84.12162	56.60922	9.03698	61.79077	30.27297	39.55927	69.22695	28.41717
2018-05-05 12:43:00	3590433799317661560	0.00000	12.75284	13.43303	9.57665	13.24127	15.12671	10.88104	11.38807	39.85713	55.90552	45.30824	55.22936	48.81463	58.31755	26.41358	36.15720	45.71413	99.46504	64.42136	71.80935	93.34500
2018-05-05 12:44:00	3590433799317661610	0.00000	13.40079	15.96680	10.25936	12.92722	13.76769	14.86819	8.78373	45.67209	65.21837	63.48152	60.57711	61.26103	33.19589	10.39363	13.70689	3.72536	49.92395	67.36869	88.16519	48.82402
2018-05-05 12:45:00	863033069630348990	0.00000	11.61192	8.59016	6.24418	11.60011	16.11718	7.52377	10.40571	46.26687	43.49317	55.95571	61.83185	50.88710	59.47872	33.28957	20.95278	9.65487	12.93801	59.93566	28.73630	42.82752
2018-05-05 12:46:00	3590433799317661230	1.00000	10.40806	9.40476	12.50849	11.72971	8.93872	11.59795	12.82509	51.03964	41.36427	23.81660	45.54209	43.14597	34.62879	79.53430	13.76689	59.14896	13.76992	66.31124	74.34394	90.99309
2018-05-05 12:47:00	8630330696303481891	0.00000	9.19003	12.78881	10.92517	15.53650	15.22873	13.79638	9.76966	77.39778	65.70318	43.95916	51.76326	77.65994	57.73181	38.58997	59.76679	7.88402	81.78058	99.00126	52.36421	30.19563
2018-05-05 12:48:00	8630330696303482337	0.00000	12.16735	10.32884	5.16317	14.86778	10.68064	16.55458	15.31421	52.46027	43.48598	52.01649	58.47670	30.75676	48.69661	21.19180	71.08694	90.85629	97.36847	9.55945	84.65929	71.76130
2018-05-05 12:49:00	8630330696303481065	0.00000	12.22150	10.96322	6.96616	16.12813	13.33962	15.26454	11.52664	43.67491	68.78516	29.08859	71.03884	47.60033	95.82974	36.52899	77.34287	71.90895	90.44647	26.41107	48.65816	1.07672
2018-05-05 12:50:00	8630330696303482261	0.00000	12.74781	15.50627	10.00245	13.95708	10.58976	16.95885	8.71163	65.46454	34.28722	63.68918	54.44633	28.42865	20.99430	47.16496	42.18067	0.85222	65.55839	10.89066	12.97841	89.24419
2018-05-05 12:51:00	863033069630348057	0.00000	14.63747	12.23554	11.11813	9.74356	10.82589	17.86401	10.17422	56.89153	68.01176	66.10501	41.90340	39.58383	76.60041	39.89749	13.09482	6.51758	6.89081	32.90896	68.29251	3.04440
2018-05-05 12:52:00	8630330696303481016	1.00000	13.67316	14.90207	6.85026	9.71570	8.21704	16.15359	8.50041	11.82355	31.53697	27.78488	70.62443	42.40256	82.03792	2.49104	6.78066	68.87552	55.12998	7.43037	57.82585	58.16567
2018-05-05 12:53:00	359043379931766445	0.00000	14.35158	15.34734	10.27256	12.73507	13.38085	13.97596	7.12416	70.66127	63.65926	48.93117	62.22942	57.98764	12.60934	44.83253	41.95481	7.74773	19.20819	54.64884	55.96445	44.20324
2018-05-05 12:54:00	3590433799317661305	0.00000	12.35458	16.99339	11.69103	12.53921	12.69030	15.85930	8.81046	46.64093	47.64853	42.29616	64.93656	59.26012	5.71157	45.28918	31.11993	11.29470	58.15686	48.17270	5.27834	71.51683
2018-05-05 12:55:00	8630330696303482253	1.00000	11.51418	10.62113	15.94972	10.70872	8.05004	13.14417	14.89613	64.69898	54.01927	58.46030	49.29972	51.84787	81.56222	18.59457	2.58906	22.71283	9.79834	95.64110	46.82682	40.51937
2018-05-05 12:56:00	359043379931766080	1.00000	12.37412	14.05226	12.39661	7.24756	9.96648	14.07246	12.91379	28.26407	57.88801	57.89761	38.66051	42.35053	35.76004	97.43324	51.11958	15.40312	85.89074	30.93082	3.44236	70.72985
2018-05-05 12:57:00	3590433799317662071	1.00000	12.64927	11.28396	5.16612	9.90127	5.67460	13.01418	8.54832	49.88261	33.39841	60.44935	52.30109	43.87166	14.57293	87.25090	77.92483	85.08922	68.71102	60.34004	2.81907	5.07491
2018-05-05 12:58:00	863033069630348396	1.00000	15.84231	8.80588	14.38447	10.49380	12.66882	12.11317	12.43738	52.90969	71.73365	47.95673	67.91775	40.02305	79.79061	74.77562	20.63606	8.76820	48.49556	92.48976	41.79967	63.68723
2018-05-05 12:59:00	359043379931766395	0.00000	11.41831	12.88075	8.91076	14.31250	13.62237	12.47901	12.22050	59.72309	70.62273	24.71275	68.40306	43.43849	5.10079	24.82861	80.39731	52.17820	62.63042	93.45396	14.52622	99.25411
2018-05-05 13:00:00	359043379931766734	1.00000	11.52346	7.10225	12.83584	11.72062	7.83445	16.77506	8.97829	57.66421	47.80049	48.26504	60.40504	30.27947	18.26209	30.61888	50.69159	43.33464	12.97440	5.01504	14.15976	99.20590
2018-05-05 13:01:00	3590433799317662311	0.00000	7.25642	11.73815	12.47435	15.65246	13.10608	14.35637	9.91783	64.92632	56.03894	71.70695	52.21714	41.72213	85.53203	4.05435	66.34198	15.42005	29.57563	15.13348	50.40621	83.75148
2018-05-05 13:02:00	863033069630348776	1.00000	13.63951	9.13594	9.90711	14.13044	12.86002	11.55985	11.15450	47.03975	51.32307	57.09187	58.96410	54.83552	34.68560	15.01027	19.88103	92.88992	22.39996	51.16985	30.52750	36.09651
2018-05-05 13:03:00	359043379931766841	1.00000	10.04668	11.84447	8.11816	11.27884	9.79557	15.35959	9.17959	49.36322	31.88136	70.93060	74.26709	42.99203	4.60689	11.94371	4.45139	37.42115	24.06830	79.93435	56.53798	75.27009
2018-05-05 13:04:00	3590433799317662287	0.00000	9.86180	13.66877	10.70685	14.78090	12.24846	17.81668	13.44220	55.94306	62.32542	55.22921	55.48000	27.44804	16.94115	80.23308	28.55728	37.44053	47.10068	67.63498	29.84844	74.83383
2018-05-05 13:05:00	863033069630348776	0.00000	9.79217	10.69845	9.65392	12.71874	13.52853	13.03505	12.58261	44.22464	62.73701	43.04713	55.36540	53.59543	9.30035	65.97299	21.70611	84.98453	10.65750	89.69478	7.12361	69.09461
2018-05-05 13:06:00	863033069630348685	0.00000	10.63421	11.75028	8.37819	13.77532	11.94504	13.64980	13.39413	43.88545	67.24923	39.92652	28.46338	43.31087	33.75408	35.10785	96.78823	56.00647	7.92308	48.07102	74.71783	4.59703
2018-05-05 13:07:00	3590433799317661115	1.00000	16.40406	9.08195	14.74526	10.67607	11.54782	12.60984	13.32928	48.12756	53.79528	48.42926	44.27691	50.75820	44.19503	79.93574	37.42367	29.59666	7.28511	15.71225	44.92518	17.95626
2018-05-05 13:08:00	8630330696303482204	1.00000	13.62331	12.16518	14.03287	9.95080	9.46874	15.02270	12.95255	46.76311	35.81223	51.36184	72.13669	60.36623	81.54499	48.35216	36.82082	76.49634	66.51616	18.65946	37.95246	48.21901
2018-05-05 13:09:00	3590433799317661222	1.00000	15.63502	7.14600	10.59581	14.53288	11.96553	13.56589	11.52955	70.46901	26.52271	70.98667	48.49830	43.70381	96.88599	68.79373	41.31492	79.54066	92.32063	48.65993	43.76233	45.61517
2018-05-05 13:10:00	3590433799317661206	1.00000	12.75677	8.22047	18.40881	10.99817	7.59687	10.72108	16.04986	82.50049	53.81713	49.35217	55.30303	41.29491	63.60061	25.23210	3.84388	97.48426	93.11647	64.66535	90.70959	27.13211
2018-05-05 13:11:00	863033069630348024	0.00000	14.81949	10.57579	11.16426	12.62157	14.20438	13.24360	10.87393	59.37135	49.92737	34.16531	59.42985	51.24611	76.86723	7.20081	34.35849	0.93224	11.15461	51.33445	98.39778	0.80100
2018-05-05 13:12:00	359043379931766270	0.00000	11.36089	9.47624	10.32443	15.26296	10.40032	13.39101	9.68404	29.12317	42.28113	47.74115	51.21211	56.79717	10.29336	65.42745	99.53190	5.76754	27.78149	81.17146	91.39084	16.36097
2018-05-05 13:13:00	8630330696303481412	0.00000	6.06312	13.39345	14.36362	11.74429	13.38063	11.31462	13.35621	43.51008	36.94253	55.01841	31.55963	46.23987	34.11121	73.74898	85.78624	13.61435	1.27353	51.39506	88.39008	20.95541
2018-05-05 13:14:00	8630330696303481461	0.00000	12.16330	17.46574	9.77183	11.02253	14.89843	11.73087	6.92376	74.03656	40.94674	49.82300	51.59512	36.66037	4.21532	13.85462	49.05573	88.45253	30.55166	75.31588	60.33324	33.88965
2018-05-05 13:15:00	8630330696303481214	1.00000	10.51859	6.53085	9.73351	12.36019	9.27995	13.83287	12.37599	51.62139	30.26337	66.10334	55.76546	27.66697	62.41811	69.60062	3.89593	78.60038	88.58032	67.11505	9.56426	46.51460
2018-05-05 13:16:00	8630330696303481784	0.00000	10.39971	12.43252	12.72614	13.16395	13.85630	12.90517	11.81819	63.30366	62.02582	38.66173	65.81219	53.56215	37.92611	66.79265	34.15843	29.39088	62.99807	41.49938	74.92257	45.51920
2018-05-05 13:17:00	3590433799317661008	1.00000	13.41565	10.10310	8.89473	12.05542	9.70022	13.63842	10.51573	59.77931	34.43264	47.11680	57.52864	32.26874	24.12725	59.77131	47.70146	8.46555	73.72968	44.11445	6.59020	9.46115
2018-05-05 13:18:00	8630330696303482279	0.00000	12.58273	12.42826	8.04301	14.19655	16.04862	11.09862	11.05492	61.61951	52.10448	51.99500	63.83507	67.68924	12.03273	34.99512	54.44397	7.43916	47.40050	43.36242	98.69813	16.85138
