latitude	longitude	store_name	code	location	imei
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317661933
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	3590433799317662089
40.55851	17.80774	Mesagne	IT	Europe/Rome	8630330696303481875
51.42708	-0.91979	Lower Earley	GB	Europe/London	863033069630348065
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	8630330696303481784
40.34912	-111.90466	Saratoga Springs	US	America/Denver	863033069630348941
41.80753	-87.65644	New City	US	America/Chicago	3590433799317661735
12.74409	-8.07257	Kati	ML	Africa/Bamako	359043379931766155
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	8630330696303482287
41.15376	-87.88754	Bourbonnais	US	America/Chicago	359043379931766163
55.1904	30.2049	Vitebsk	BY	Europe/Minsk	8630330696303481834
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	8630330696303482345
33.72255	-116.37697	Palm Desert	US	America/Los_Angeles	863033069630348305
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	8630330696303481131
14.8361	120.97844	Guyong	PH	Asia/Manila	8630330696303481560
37.52487	-77.55777	Bon Air	US	America/New_York	8630330696303481651
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303481545
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	359043379931766882
36.06523	-119.01677	Porterville	US	America/Los_Angeles	359043379931766569
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303481966
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	3590433799317661503
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	359043379931766262
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	863033069630348982
35.6803	51.0193	Shahre Jadide Andisheh	IR	Asia/Tehran	8630330696303481768
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	3590433799317661263
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	3590433799317661511
5.20856	-74.73584	Honda	CO	America/Bogota	3590433799317662188
41.57721	-93.71133	West Des Moines	US	America/Chicago	8630330696303481412
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	8630330696303481537
43.83125	5.03586	Cavaillon	FR	Europe/Paris	8630330696303481966
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	3590433799317661586
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	8630330696303481651
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	8630330696303481859
11.86064	9.0027	Gaya	NG	Africa/Lagos	863033069630348461
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	863033069630348040
50.75932	25.34244	Lutsk	UA	Europe/Kyiv	3590433799317662352
40.72371	-73.95097	Greenpoint	US	America/New_York	863033069630348529
47.76232	-122.2054	Bothell	US	America/Los_Angeles	8630330696303482139
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303482444
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	863033069630348198
48.98994	2.1699	Herblay	FR	Europe/Paris	8630330696303481834
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	3590433799317661628
26.68451	-80.66756	Belle Glade	US	America/New_York	359043379931766064
50.23805	8.86704	Nidderau	DE	Europe/Berlin	359043379931766197
42.7392	-84.62081	Waverly	US	America/Detroit	863033069630348842
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	8630330696303482014
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317661982
47.83333	59.6	Shalqar	KZ	Asia/Aqtobe	863033069630348537
55.82885	-4.21376	Rutherglen	GB	Europe/London	3590433799317662196
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	8630330696303481727
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303481917
22.10194	85.37752	Barbil	IN	Asia/Kolkata	8630330696303482303
34.25628	-78.04471	Leland	US	America/New_York	359043379931766403
40.24537	-75.64963	Pottstown	US	America/New_York	8630330696303482386
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	3590433799317662055
23.15678	-81.24441	Varadero	CU	America/Havana	359043379931766775
38.91817	-78.19444	Front Royal	US	America/New_York	8630330696303482329
45.51667	4.86667	Vienne	FR	Europe/Paris	863033069630348842
45.0408	-93.263	Columbia Heights	US	America/Chicago	359043379931766726
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	8630330696303481982
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	3590433799317661743
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	8630330696303481891
45.47885	133.42825	Lesozavodsk	RU	Asia/Vladivostok	8630330696303481180
41.6764	-91.58045	Coralville	US	America/Chicago	3590433799317661776
38.13708	41.00817	Silvan	TR	Europe/Istanbul	359043379931766346
51.19139	6.51352	Korschenbroich	DE	Europe/Berlin	3590433799317661073
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	359043379931766742
52.59319	13.32127	Wittenau	DE	Europe/Berlin	3590433799317661024
34.06635	-84.67837	Acworth	US	America/New_York	8630330696303482055
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	8630330696303481503
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	8630330696303481743
45.73333	4.91667	Bron	FR	Europe/Paris	8630330696303482188
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	8630330696303481420
53.59337	9.47629	Stade	DE	Europe/Berlin	8630330696303482261
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	863033069630348461
36.21544	65.93249	Sar-e Pul	AF	Asia/Kabul	359043379931766635
29.84576	-90.10674	Estelle	US	America/Chicago	8630330696303481537
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303482006
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	8630330696303481297
41.48199	-81.79819	Lakewood	US	America/New_York	863033069630348891
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	863033069630348743
26.32293	91.00632	Barpeta	IN	Asia/Kolkata	8630330696303482238
40.56754	-89.64066	Pekin	US	America/Chicago	8630330696303481131
38.54491	-121.74052	Davis	US	America/Los_Angeles	3590433799317662352
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	359043379931766650
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	863033069630348669
34.8825	128.62667	Sinhyeon	KR	Asia/Seoul	3590433799317661867
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	8630330696303482196
12.04161	75.35927	Talipparamba	IN	Asia/Kolkata	863033069630348362
38.45598	48.87498	Astara	AZ	Asia/Baku	8630330696303481636
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	8630330696303481396
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	3590433799317661784
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	863033069630348115
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	8630330696303481446
12.25282	79.41727	Gingee	IN	Asia/Kolkata	863033069630348743
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	863033069630348495
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	359043379931766858
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	359043379931766254
50.80019	7.20769	Siegburg	DE	Europe/Berlin	863033069630348230
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	359043379931766312
24.05979	77.40858	Leteri	IN	Asia/Kolkata	863033069630348701
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	3590433799317662287
4.94273	15.87735	Carnot	CF	Africa/Bangui	359043379931766577
10.98778	-74.95472	Puerto Colombia	CO	America/Bogota	3590433799317662238
38.72706	-9.24671	Carnaxide	PT	Europe/Lisbon	3590433799317662147
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	3590433799317661487
41.14676	-73.49484	New Canaan	US	America/New_York	3590433799317661651
36.82167	128.63083	Eisen	KR	Asia/Seoul	863033069630348115
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	3590433799317661669
36.76639	3.47717	Boumerdas	DZ	Africa/Algiers	3590433799317661545
46.23899	-63.13414	Charlottetown	CA	America/Halifax	359043379931766452
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	8630330696303481669
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	8630330696303481891
41.55947	14.66737	Campobasso	IT	Europe/Rome	863033069630348644
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	359043379931766619
42.30865	-83.48216	Canton	US	America/Detroit	359043379931766858
51.12794	4.21372	Temse	BE	Europe/Brussels	359043379931766965
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	359043379931766775
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	8630330696303481164
-7.81667	112.01667	Kediri	ID	Asia/Jakarta	863033069630348180
14.37395	100.48528	Bang Ban	TH	Asia/Bangkok	3590433799317661891
43.16547	-77.70066	Gates-North Gates	US	America/New_York	359043379931766486
-10.91722	-37.65	Lagarto	BR	America/Maceio	8630330696303481917
-3.74912	-73.25383	Iquitos	PE	America/Lima	359043379931766833
56.56317	-2.58736	Arbroath	GB	Europe/London	359043379931766064
40.63316	-74.13653	Port Richmond	US	America/New_York	863033069630348610
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	359043379931766965
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	359043379931766437
27.09978	-82.45426	Venice	US	America/New_York	3590433799317662295
40.98894	28.67582	Yakuplu	TR	Europe/Istanbul	863033069630348040
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	8630330696303481834
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	8630330696303481289
41.72059	-87.70172	Evergreen Park	US	America/Chicago	8630330696303482014
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	359043379931766908
37.73604	-120.93549	Riverbank	US	America/Los_Angeles	863033069630348511
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317662105
49.13645	8.91229	Eppingen	DE	Europe/Berlin	863033069630348099
51.67822	33.9162	Hlukhiv	UA	Europe/Kyiv	8630330696303482253
51.40148	-1.32471	Newbury	GB	Europe/London	3590433799317661990
44.85278	65.50917	Kyzylorda	KZ	Asia/Qyzylorda	8630330696303482493
31.12406	-97.90308	Copperas Cove	US	America/Chicago	3590433799317661982
34.06635	-84.67837	Acworth	US	America/New_York	359043379931766049
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	863033069630348917
40.63316	-74.13653	Port Richmond	US	America/New_York	359043379931766825
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	359043379931766577
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	863033069630348412
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	863033069630348958
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	3590433799317662493
54.60528	18.34717	Reda	PL	Europe/Warsaw	863033069630348347
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	359043379931766742
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	359043379931766981
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	3590433799317661008
18.00747	-76.78319	New Kingston	JM	America/Jamaica	863033069630348818
33.93113	-117.54866	Norco	US	America/Los_Angeles	8630330696303481743
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	359043379931766015
46.32313	-0.45877	Niort	FR	Europe/Paris	359043379931766627
49.183239	15.454273	Telč	CZ	Europe/Prague	3590433799317662246
53.81667	-3.05	Blackpool	GB	Europe/London	8630330696303481628
5.84752	-5.682	Lakota	CI	Africa/Abidjan	359043379931766080
41.55815	-73.0515	Waterbury	US	America/New_York	863033069630348529
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	359043379931766700
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	863033069630348347
34.08565	74.80555	Srinagar	IN	Asia/Kolkata	8630330696303481016
-4.24444	-42.29444	Barras	BR	America/Fortaleza	359043379931766684
41.57721	-93.71133	West Des Moines	US	America/Chicago	3590433799317662030
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	3590433799317662451
25.6439	77.9129	Narwar	IN	Asia/Kolkata	359043379931766460
39.96097	-75.60804	West Chester	US	America/New_York	863033069630348750
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303482360
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303481859
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	359043379931766247
58.1908	40.17171	Danilov	RU	Europe/Moscow	359043379931766437
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303482469
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	359043379931766882
42.52787	-70.92866	Peabody	US	America/New_York	3590433799317661719
37.31065	13.57661	Agrigento	IT	Europe/Rome	359043379931766858
51.21667	6.26667	Schwalmtal	DE	Europe/Berlin	863033069630348719
38.06084	-97.92977	Hutchinson	US	America/Chicago	3590433799317661909
40.70995	0.57856	Amposta	ES	Europe/Madrid	3590433799317662436
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	359043379931766676
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	359043379931766585
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	863033069630348107
65.84811	24.14662	Tornio	FI	Europe/Helsinki	863033069630348735
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	8630330696303481883
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303481800
60.2052	24.6522	Espoo	FI	Europe/Helsinki	8630330696303481370
37.31065	13.57661	Agrigento	IT	Europe/Rome	3590433799317661313
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	3590433799317661156
43.83125	5.03586	Cavaillon	FR	Europe/Paris	8630330696303482170
39.46667	141.95	Yamada	JP	Asia/Tokyo	3590433799317661388
24.96334	10.18003	Ghat	LY	Africa/Tripoli	3590433799317662220
52.68333	0.93333	East Dereham	GB	Europe/London	3590433799317662196
50.11861	-5.53715	Penzance	GB	Europe/London	863033069630348438
48.25	16.4	Floridsdorf	AT	Europe/Vienna	3590433799317661172
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	8630330696303481255
9.58126	8.2926	Kafanchan	NG	Africa/Lagos	8630330696303481495
43.16547	-77.70066	Gates-North Gates	US	America/New_York	863033069630348875
41.57721	-93.71133	West Des Moines	US	America/Chicago	863033069630348305
37.31065	13.57661	Agrigento	IT	Europe/Rome	3590433799317662204
47.4943	-122.24092	Bryn Mawr-Skyway	US	America/Los_Angeles	863033069630348578
43.1009	-75.23266	Utica	US	America/New_York	863033069630348628
43.1009	-75.23266	Utica	US	America/New_York	8630330696303481743
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	3590433799317662055
35.8	137.23333	Gero	JP	Asia/Tokyo	8630330696303481750
41.48199	-81.79819	Lakewood	US	America/New_York	3590433799317661701
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	3590433799317661792
42.28639	18.84	Budva	ME	Europe/Podgorica	3590433799317662402
40.93121	-73.89875	Yonkers	US	America/New_York	863033069630348842
42.8334	-80.38297	Norfolk County	CA	America/Toronto	8630330696303482386
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	3590433799317661206
44.75874	19.21437	Bijeljina	BA	Europe/Sarajevo	8630330696303482048
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303481800
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	863033069630348545
41.84364	-87.71255	South Lawndale	US	America/Chicago	8630330696303481487
49.738430	13.373637	Plzeň	CZ	Europe/Prague	359043379931766841
50.82709	6.9747	Wesseling	DE	Europe/Berlin	863033069630348669
37.49073	-2.77259	Baza	ES	Europe/Madrid	3590433799317661834
14.53767	46.83187	Ataq	YE	Asia/Aden	863033069630348487
40.82232	-74.15987	Nutley	US	America/New_York	3590433799317661792
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348685
32.5007	-94.74049	Longview	US	America/Chicago	8630330696303481933
42.7392	-84.62081	Waverly	US	America/Detroit	3590433799317662105
48	-4.1	Quimper	FR	Europe/Paris	3590433799317662477
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482022
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	359043379931766049
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	3590433799317661412
45.0408	-93.263	Columbia Heights	US	America/Chicago	863033069630348248
50.82709	6.9747	Wesseling	DE	Europe/Berlin	359043379931766965
34.25	135.31667	Iwade	JP	Asia/Tokyo	3590433799317661040
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	863033069630348198
59.80917	30.38167	Shushary	RU	Europe/Moscow	3590433799317661057
57.47908	-4.22398	Inverness	GB	Europe/London	8630330696303481842
33.50921	-111.89903	Scottsdale	US	America/Phoenix	3590433799317662154
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	863033069630348826
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	8630330696303481396
32.9156	-117.14392	Mira Mesa	US	America/Los_Angeles	8630330696303481511
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	8630330696303482139
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	359043379931766700
-0.71667	-48.52333	Soure	BR	America/Belem	8630330696303481586
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	3590433799317662493
50.11861	-5.53715	Penzance	GB	Europe/London	8630330696303482162
53.43333	-7.95	Athlone	IE	Europe/Dublin	359043379931766064
28.90054	-81.26367	Deltona	US	America/New_York	359043379931766940
50.26729	-119.27337	Vernon	CA	America/Vancouver	3590433799317661800
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	3590433799317662337
38.96372	-76.99081	Chillum	US	America/New_York	863033069630348826
43.50891	16.43915	Split	HR	Europe/Zagreb	8630330696303482154
38.17492	-122.2608	American Canyon	US	America/Los_Angeles	3590433799317661388
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	3590433799317661321
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303481198
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	3590433799317661636
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	359043379931766403
21.59983	71.21169	Amreli	IN	Asia/Kolkata	3590433799317661495
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	863033069630348578
57.97472	33.2525	Valday	RU	Europe/Moscow	8630330696303481818
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	8630330696303482147
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	863033069630348917
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	863033069630348057
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	8630330696303481776
34.9	137.5	Shinshiro	JP	Asia/Tokyo	3590433799317661982
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	8630330696303481602
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	863033069630348958
27.71809	-82.35176	Sun City Center	US	America/New_York	8630330696303482410
36.6009	126.665	Hongseong	KR	Asia/Seoul	359043379931766122
15.5439	73.7553	Calangute	IN	Asia/Kolkata	863033069630348636
23.5654	119.58627	Magong	TW	Asia/Taipei	3590433799317661115
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	359043379931766478
43.71032	-1.05366	Dax	FR	Europe/Paris	3590433799317662436
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	3590433799317662410
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	359043379931766775
50.76306	-1.29772	Cowes	GB	Europe/London	3590433799317661719
24.96334	10.18003	Ghat	LY	Africa/Tripoli	3590433799317661255
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	359043379931766171
50.23019	8.77155	Karben	DE	Europe/Berlin	863033069630348453
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	3590433799317662030
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	359043379931766866
16.455	120.5875	La Trinidad	PH	Asia/Manila	359043379931766338
-8.28333	-35.03333	Cabo	BR	America/Recife	863033069630348131
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317662428
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	359043379931766205
23.5654	119.58627	Magong	TW	Asia/Taipei	863033069630348354
-10.91111	-37.07167	Aracaju	BR	America/Maceio	3590433799317662402
-32.45242	-71.23106	La Ligua	CL	America/Santiago	3590433799317661818
39.57582	-105.11221	Ken Caryl	US	America/Denver	359043379931766874
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317662089
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	8630330696303482410
52.68333	0.93333	East Dereham	GB	Europe/London	359043379931766239
49.28669	1.00288	Elbeuf	FR	Europe/Paris	863033069630348933
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303481081
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	8630330696303481735
36.82167	128.63083	Eisen	KR	Asia/Seoul	8630330696303481982
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	359043379931766080
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	8630330696303482006
43.54072	-116.56346	Nampa	US	America/Boise	8630330696303482261
51.82721	107.60627	Ulan-Ude	RU	Asia/Irkutsk	863033069630348990
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	863033069630348842
27.71809	-82.35176	Sun City Center	US	America/New_York	3590433799317662188
36.33011	138.89585	Annaka	JP	Asia/Tokyo	359043379931766312
5.6561	-75.87877	Andes	CO	America/Bogota	8630330696303481933
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	359043379931766734
51.40148	-1.32471	Newbury	GB	Europe/London	863033069630348255
40.11583	67.84222	Jizzax	UZ	Asia/Samarkand	8630330696303481933
